,id,note
11679,5839995,A bit young having greenish tannins.. 
11680,5839995,Blue hue in the colour; hint of cranberry and cherry; tannins; could benefit from some aging
11681,5839995,"First aroma and taste: blackberry. Then followed by some spice, clover and red pepper that sting your tongue. Well balanced tannins and gopd acidity. Good wine."
11682,1522769,"Excellent southern Portugal white wine, but wine from 2017 vintage was more fresh and with bigger juicy fruitiness, a light lemon-straw color with greenish reflexes. Nose: ripe citrus fruit, green and yellow fruits with nuances of bright flowers. In the mouth: ripe fresh fruit, green apples, citrus fruit, grapefruit, lemon, as well as peaches, apricots, white plums. Wine, juicy, fresh, fruity, with a nice acidity, and good balance. Finish elegant and long  with mineral aftertaste."
11683,1522769,"Nice one with taste of green fruits, vegetables and minerals with a flora dry palate."
11684,1522769,Perfect te combineren met octopus
11685,1522769,"Portugal blanc rocks(though their reds are relatively poor...) Aromatic, fruity with oak touch Nice acidity Stone fruit"
11686,1522769,"Slightly nuty, somehowe like chardonnay. Rich pallet with a certain roundness."
11687,1522769,Excelente acidez e final longo 
11688,1522769,"Rich with fresh, smooth, characteristics and long taste. Nice acidity with some minerality. Difficult to pinpoint what fruits but it has fruitiness."
11689,1522769,"Very smooth, soft and dry! One of the nicest alentejo whites tried in a long time. Highly recommended but buy more than one.  "
11690,1522769,Tasty But light!
11691,1522769,Very refreshing in hot day
11692,1522769,"Good, but quite safe and predictable."
11693,1522769,"Medium. Correct and enjoyable, sufficient balance but nothing particularly memorable. Too much wood"
11694,1522769,Light Greenish yellow. Not too exuberant on the nose but with notes of passion fruit and mango. Some sweetness on the mouth with citric notes. Mineral. It will definitely gain with a year or two keep.  
11695,1522769,Green fruit ... citrus ... floral and tropic notes ... minerals
11696,1522769,"Fruity, overly assembled, full-bodied"
11697,2140861,Drank this with my fiancée at the aroort5if Sau Paulo. (restaurant Rascal) What an amazing wine. Interesting flavors and aftertaste. 8/10
11698,2140861,"A pretty savory Portuguese wine. Fruity, mostly cherries and black fruits. Some earthy flavours, along with a pinch of herbal and spice, all deeply complex. Strongly recommended."
11699,2140861,"Campos do Jordão trip with friends from the gastronomy & travel group.  Elegant and ripe, red fruits, spices on nose. Medium bodied, rounded tannins and medium finish.  Magnum bottle, paired with capeletti in brodo.  Rate 3.9"
11700,2140861,Wow! Fantastic wine! Cheers!
11701,2140861,Nice alentejano. Full bodied with flavors of ripe berries and a good dry finish with a hint of oak and cork. 
11702,2140861,Nice strong Alentejano.  plum black fruit blackberry earthy leather cherry oak
11703,2140861, oak chocolate blackberry leather
11704,2140861, oak blackberry plum
11705,2140861,Dude this wine got me buzzin
11706,2140861,Interesting wine. Good surprise. 
11707,2140861,Smooth and round. 
11708,2140861,"Had the magnum version, I’ve let it breath for 20 min before the first the first glass and it was ok. After 1 hour the flavour changed, became much smother. Great choice for €11 for a 1.5L of wine."
11709,2140861,"Zwaar, port, vol"
11710,2140861,A fruity and pleasant wine that went with the steak served at La Vaca Negra in Funchal. Deep red fruits with some toffee and tobacco. Not as well balanced as I had hoped.
11711,2140861,Good flavour for the price.
11712,1235048,Deep red with nose of tobacco and cherry.  Well balanced medium tannins and good acidity cherry notes smoke and mushrooms.  Nice 
11713,1235048,Delicious moreish Alentejo reserva. Plum and blackberry acidity give way to white chocolate tobacco leather and oak. Enjoyable and hard to fault for an everyday wine. 
11714,1235048,Nose is flowery with notes of fresh herbs. Deliciously smooth with berries and plums. It lingers for a long time in a nice finishing. I will certainly buy it again.
11715,1235048,"Rich, full-bodied red with dark cherry, leather, earth, tobacco and some oak. Smooth on the front end with a proud finish. Great with food and when found on sale for around euros, it’s a big winner. "
11716,1235048,"Quintessential, if subtle, Alentejo. Pretty in the glass, shimmery. Gorgeous, complex bouquet. Varietal red & black fruits, fennel, a strong herbiness, with basil & thyme, plus light vanilla. I can’t stop sniffing this. Too good for food. The fruit is thinning out on the palate, though, so drink up. Gentle in the mouth. A balanced tail, with earth, particularly long, if small. Bunch of awards. Neat Alentejo cork label. I visited this co-op’s shop years ago in tiny Borba. 4.1 solid woofers. A lovely bottle."
11717,1235048,"Medium ruby in color with medium intensity nose. Ripe cherry, raspberry, black cherry, red currant. Dry, medium acidity, medium tannins, full bodied, high alcohol and medium intensity body. Juicy fruit with some leather tannin qualities. Very good quality of wine. Long finish."
11718,1235048,"Deep ruby colour - violet rim - pronounced aroma of black wild fruits, like blackberries, blueberries, raspberries, prunes, oak and vanilla. Dry with excellent acidity and high integrated tannins, full bodied, stout with ripe flavours of blackcurrant, prunes, jam and vanilla oak - cigar box. Long finish with elegance and fruitiness aftertaste"
11719,1235048,"Crimson red, opaque, full body. Plushie black fruits nose, floral and herbs. Black cherries, ripe blueberries, cassis, hints of leather and wet earth, oak, warm spices but not enough acidity to balance. Medium finish."
11720,1235048,"Apr.2020 - Spicy red berry nose, cherry, strawberry, cranberry, beet leaf, hint of bitter chocolate. Pleasant acidity, softened tannins and astringency. Vibrant cherry flavour, red currant, mildly sweet, hint of dark chocolate."
11721,1235048,"Starts dry with an astringent middle and a sweeter finish. Light for an Alentejano.  The longer it opens the more engaging it becomes, less astringent.  A perfect companion for an amazing porco preto in a cool adega while the sun shines outside  "
11722,1235048,Solid in heavy red fruits with solid tastes of nuts and spices. Will probably be better in a year or two. Full body
11723,1235048,oak vanilla plum black cherry  licorice Bordeaux-like aromas and complexity. Lack of intensity and length. 
11724,1235048,"Good one!! Needs to be decanted!! Aroma: oak, chocolate, vanilla, prunes, blakberry, pepper. Taste: oak, cherry, tannins."
11725,1235048,"Now the best one we had so far in Lisbon, nice balanced, fruity in nose and semi-full tannins end. Very addictive ;-) "
11726,1235048,"Benefits from ~30 min aeration. Oak, red fruit, cherry, plum, some nuts, considerable tannins, medium acidity."
11727,3327618,"Tasted a lot like Right Bank wines. On the nose, floral, sweet elements.  On the taste, refined tannins, black plums, blueberries and silky finish. 89 pts "
11728,3327618,"I rarely drink Merlot, let alone one from Portugal. This one won’t change that but it was pleasing enough with the rack of ribs you can see in the background on the bbq I expertly set up 😉.  Nose with prune, oak, undergrowth and green bell pepper followed by a friendly, mellow palate with fine acidity, dry tannins, plum, vanilla, smoke, cigar box and more of that green bell pepper. 3.3"
11729,3327618,"Very nice Merlot from Lisbon area.   Nice surprise here. Nose is intense sweet red pepper, red fruit and some oak. Medium body,  with fruit and a green balsamic which makes it very fresh, despite tannins still needing some time to cool off. Improves greatly with food, but overall a good surprise. "
11730,3327618,"Lots of leather, black pepper and mulberry but a little too dry and tannic for its own good. "
11731,3327618,Tannic and vegetal 
11732,3327618,Too much wood and not enough structure behind. Rather mainstream.
11733,3327618,I think it’ ok 
11734,3327618,"Pronounced aromas red/black plum, vanilla/cloves, cinnamon/nutmeg, green bell pepper, dried fig.  Jusy uncorked: Developing wine which is dry, med+ acidity, med tannin/body, high abv,  med- flavours of red plum and some spice. Short finish (5-7 secs).  After 2hrs: well ripen Merlot with luscious black plum and oaky notes which are very Saint-Emilion like(x capsicum in young FR Merlot)... Med+ finish (15-17 secs.).   759$99, buy2get1free. 1 of the few budget wines that changed rapidly after first sip."
11735,3327618,"Catch up notes from AdegaMae 11 months in french oak  👃 smoked paprika, red pepper 👄 blackberry, cinnamon, dark chocolate, spice, supple tannins  This is not a fruit driven merlot, enjoyed the red pepper like chilli and chocolate - should be a 3.75. Can recommend for atypical and very drinkable merlot "
11736,3327618,Leve  Taninos macios Final do paladar levemente suave .
11737,3327618,"Fruity, plum jam merlot. Not much complexity. Served lightly chilled and very enjoyable. "
11738,7152817,"Pale color with subtle aromas of red fruit like a cranberry, strawberry, cherry and wet leaves. Balanced with luxurious notes of cloves, vanilla, mushrooms and medium low smooth tannins. Medium+ acidity and medium long finish with slightly touch of cigar box"
11739,7152817,"Pure, Old fashion, non designer for the masses"
11740,1314401,4 stars for atmosphere !! Lol in Lisbon and had this with tapas - yum ! Identified cheese in the mix
11741,1314401,"Uau blackcurrant bud essence, cool acidity and a greenness that you got to love it. Sauvignon Blanc unequivocally"
11742,1314401,Like picking a green pepper from the backyard garden. Goo acid and long finish.
11743,1314401,"Dry, herbaceous, ok for the price "
11744,1314401,A bit dusty. Not sure if it will grow on me 
11745,1314401,"Excellent Sauvignon blanc, very enjoyable wine..."
11746,1314401,"Pure local wine, grapes grow very close to ocean good value"
11747,1314401,"Great crisp wine! Good acidity after 7 years!!!! Notes of grass and green pepper, specially in the mouth!"
11748,1314401,"Not so typical Sauvignon Blanc, but a good summer Wine."
11749,1314401,"Bright citrusy yellow colored wine with a savory aromatic of lime zest, freshly cut grass, green melon, asparagus and peppery goose berry scents. The acidity is enveloping and vivid,herbaceous notes on the lingering finish are typically of variety and terroir . Good value for money! "
11750,1314401,"Slightly disappointing, strong flavours. Not easy to drink. "
11751,1314401,Most western sauvignon blanc of europe
11752,1314401,Very crisp and mineraly. Good with seafood
11753,1314401,This is a pretty cool wine. It's a bit salty.
11754,1314401,"My rating 3,9 . Cc"
11755,74714,Excelente. Custo beneficio. 
11756,1191946,"Notes of plums, spices and chocolate. Smooth texture with woody overtones and a drying but spicy finish. Best with food, something meaty."
11757,1191946,Suprisingly better than my expectations. Served as a table wine. Medium body. Oak aroma is bursting at it’s best. Good news is that I liked that very much. Seems that they’ve mastered the barrels exceptionally well.. 
11758,1191946,"We ordered light red wine and...I got one 😀. Dark ruby color,  oak, chocolate,  chocolate,  black fruits, vanilla,  some plum. Light, but nice 🤓"
11759,1191946,"Nice cherry red. Lighter and fruity. I agree with the crowd score. Other than cherry you find dark fruit raspberry oak pepper. Easy drinking, perfect for a party.... You drink to socialize not to go deep into wine. Cheers 😘"
11760,1191946,"Almost as good as previous vintages. Fruity and light red, pleasant "
11761,1191946,"Strong chocolate, oak and vanilla now, medium tannins sharp finish"
11762,1191946,I had this wine with warm red berries and vanilla cinnamon Ice cream and it was just perfect!  The thing is I had a wine that had a better rate before and this is far better! So do not stop yourself for trying it!!
11763,1191946,"Low body Portuguese wine... Medium alcohol, medium-low acidity...  oak vanilla cherry"
11764,1191946,"Dry, great flavours, had it with Shepherds Pie, excellent combo! 14% but lighter than heavier Douro reds…will seek out more!"
11765,1191946,"Not too sweet, not too dry. Easy to drink warm, even. A yes for us for this affordable classic vinho tinto! "
11766,1191946," Smooth dark berry flavour, perfect with red meats or game."
11767,1191946,Easy wine although it has lots of different tastes.  Not that much tannines.  
11768,1191946,Enjoyed this one. 
11769,1191946,"Light, smooth, full bodied with elegant flavours of dark berries, chocolate in short finish."
11770,1191946,"Fruity, blackberry, smooth finish "
11771,76372,"New vintage, now much younger (2009), of this delicious Porto Colheita! Refined nose, with notes of fruit compote, licorice and spices! Silky mouth! Tasted in early March on the trip with the friends of Confraria Amparo in Porto, Portugal!  Nova safra, agora bem mais jovem (2009), deste delicioso Porto Colheita! Nariz refinado, com notas de frutas em compota, alcaçuz e especiarias! Boca sedosa! Degustado no começo de março na viagem com os amigos da Confraria Amparo, no Porto, Portugal!"
11772,76372,"4.20   hummmm. Caramel , figue , fruit sec  legerement fumé . Belle final du bon bon   .  Miam  a essayer sans faute ..."
11773,76372,"Muy buen porto, ideal para acompañar quesos. Notas a dátil y maple. / Really good porto, ideal to drink with cheese  hints of prunes and maple.  "
11774,76372,"A reddish brown, still some red fruits ripe cherries, dried fruits. Great value. "
11775,76372,Smooth with a strong raisin taste
11776,76372,"Very enjoyable 21 year old to close out the evening of NMTB. Smooth with a hint of raisin, but not omnipresent like some one dimensional offerings😊"
11777,76372,"Oh my!  Winston approved. Top Dog White Port.  Golden Amber in color.  Nose like Aquavit of caraway seed and anise.  Caramel and hazelnut immediately on the palate, with golden raisin, apricot and Brazil nut.  Long, long luxurious finish.  Scott White take note - this White Port Rocks!"
11778,76372,"Walnuts and toasted figs. Roasted fig, liquid walnuts, distilled sunshine. A magnificent port from the oldest port house in the world. Barrel aged 50 years in oak.  "
11779,76372,If I could give this 6 stars I would. Words are inadequate to describe the complexity of flavours along with the perfect balance and acidity. Amazing.
11780,76372,"17.5/20. Caramel, walnut jam, toffee, tea, oak, light spices. Good acidity, still fresh on the palate. Fantastic!"
11781,76372,An old tawny with a wonderful acidity that makes this Kopke port once more a delicious and very attractive port - complex and with a very fine structure - an intense and beautiful wine 😊
11782,76372,"Brownish ruby in the glass. Hazelnut, dried currants and cedar on the nose and palate. Finish is sweet but still has a hint of dried fruit along with smoked caramel. "
11783,76372,"I love this colheita. Caramel, nutty, fig, burned sugar. Dried fruit, vanilla. "
11784,76372,Had at Emmer and Rye. Very nutty. Super good 
11785,76372,Amazing bottle. Last dinner before fado closed 
11786,1175612,5.0 Liquid walnut magnificence. My previous notes apply. 
11787,1175612,Great apricot fruity structure with a tail that keeps giving!
11788,1175612,Great tawny Port! Caramel flavour great structure! 
11789,1175612,"May be one of the lost profound wines I've had recently. Stunning quality and richness. The precise, yet broad palate is remarkable. "
11790,1175612,Same as Mark's comment.
11791,1175612,complex caramel.  salty finish.  incredible.
11792,1175612,Looks extremely rusty and tastes fantastic!
11793,1175612,"Nuts baby, nuts, oh yeah! With a great touch, dried citrus zest, touch of caramel walnut wanna try again in the next years :)"
11794,1175612,"This is a great port, vibrant and delicious, and for me half a star better than Noval’s Colheita 2000.  My notes said “drink and celebrate life!”.    Light tawny colour.  Nose of caramel, orange, fruitcake, walnut and wood smoke. The palate is quite developed, very silky, with clove, cinnamon and nutmeg spice. High acidity, but not as high as the 2000 vintage.  Superb! "
11795,1175612,"Great port. Colhetas are bottles on demand. Fully oxidized and elevated on alcool (21.5%), it will age forever "
11796,1175612,"Raisin Bread, Rose, Almond, Caramel, toffee, fig, honey, orange marmalade,   delicious and fresh, well structured and balance port. Very good. "
11797,1175612,Caramel but the nuttiness dominates. Sweet yet balanced with the smooth alcohol. I definitely would learn to love port when I grow older. 
11798,1175612,"Wonderful Porto.  Nose of honey, dried fruit.  Palate is a wonderful series of caramel, gold raisins, caramel, and chocolate, and red raspberry."
11799,1175612,Damn.  I really love these old tawney’s.  This one is really something special and worth seeking out.  The best winemaker in Porto in my opinion.  
11800,1175612,Beautiful aromas. Medium + intensity Delicious
11801,1234518,"3.8/5.0 Very good vinho verde 🇵🇹🇵🇹🇵🇹 pleasant acidity, well balanced, apple, peach and citrus notes with lots of minerality. Highly recommended 👍👍👍"
11802,1234518,"Light bodied.  Citrus, lime zest, pineapple, honey, grass.    High acidity. Tangy.  Refreshing.    Paired perfectly with cod fritters and calamari alio i olio"
11803,1234518,I think it’s perfect bottle to take on the beach 🏖  Good combination with hot 🌶 dishes.  Fresh and good taste!  Anyway you will enjoy!  Good choice 👍🏾   Cheers 🥂 
11804,1234518,"Again a clear 4-star wine. Nose of peach and pear. Notes of fresh green fruits, white peaches and gooseberry. Pale yellow color with a soft mousse. Close your eyes and you are in Portugal. "
11805,1234518,"For 5 euro? Really like it. Quite intensive nose of peach and green apple, noticeable minerals.  Medium intensity and pleasant acidity of fresh green apple. Medium length. "
11806,1234518,"2019, 12.5%, alvarinho e trajadura. Crispy, minerality, fragrant aroma and perfect high acidity with deep aftertaste. How I adore Portugal here in this isolation! Easy wine feels like a gift. "
11807,1234518,"A personalized aroma, floral fragrance and with notes of aromatic herbs. Soft, acidulous taste, with good freshness. Great youth, freshness and pleasant on the palate."
11808,1234518,"Pale yellow w/ green accents. Mod abv, M- body, M+ to Hi acidity and good minerality. Fresh and vibrant, great QPR.  Nose: Pear, Meyer lemon, honey and crushed rocks  Palate: Pear and citrus front, minerals on the mid. Finishes long w/ bright acidity and a slight honey aftertaste."
11809,1234518,"My second vintage of this duo-varietal vinho verde. I like it even better than the first one, probably also because of the fresh seafood I'm pairing with it. 💚  👁: pale greenish yellow  👃: sea salt, lime, minerals, lemon rind  👄: sea salt, lime rind and juice, green apple, green pear, olives, seaweed  Light-bodied, high acidity, long finish. I would add it to a favorites list if I could create one here."
11810,1234518,This Vinho Verde has been around for many years and it is consistently good and continues to have great value for money. 
11811,1234518,Very refreshing light white wine. My first from this region of Portugal. Lemon zest and honey melon. 
11812,1234518,"Aromatic, slight spritz, fruity"
11813,1234518,"Top drop. Very solid next to prawns, beef AND fish. Highly recommend."
11814,1234518,"4 stars for a great value, typicity and quality of Vinho Verde"
11815,1234518,Mineral. Zippy. Lime. Fresh. Salty. Slight effervescence. 
11816,6893937,"Basic table wine, smooth, but lacks fruit. And this is the ""superior"" version so I cannot imagine what the ""basic"" version is like..."
11817,6893937,"Too dry for my taste. Lacks fruitiness and flavour, maybe some airing could help, there are definitely nicer wines at this price range. "
11818,6893937,Notes of tobacco and cherry. Good value for the price 3 ⭐️ 
11819,6893937,"Razoavel, intenso mas forte no sabor"
11820,6893937,"Good value, dry, drink fresh, "
11821,1136448,"This vintage is outstanding with is unique personality, deep dark berry color, oaky and complex tannins, beautiful mature cherries, a great aim for perfumed aromas, elegance and finesse. A blackberries cheese cake is a effect  companion."
11822,1136448,Beautifully fused and moderately sweet vintage port. Easy to drink and not that stubborn as many vintage Port wines. Combined well with the salty blue cheese.
11823,1136448,"Love the taste, full body and fruity despite 19% alcohol content."
11824,1136448,Wine tasting at Skovgaard. No notes
11825,1136448,Bit dry and sweet. Age this one? Would like to find in a bottle shop! 
11826,1136448,Velvet soft sweet fruity aromas. Elegant mouthfeel. Ripe fruity flavours. Grippy tannins. Nice balance. Medium bodied. Moderate after taste. 
11827,1136448,"Sweet, smooth and everything you expect from Porto vintage. Worth the price. Easy to drink and with an amazing dark ruby colour.  plum oak"
11828,1136448,Tasted in 2014. Delicious portwine. Smooth and elegant. Sweet with a touch of acidity in the aftertaste. Perfect with afternoon coffee and cake :)
11829,1136448,"Still feeling quite young. great freshness after 20 years. Round tannins, good red sweet slightly jammy red fruit. drinking very well now and can last easily for another 5. "
11830,1136448,good short aftertaste very soft
11831,1136448,"I love port at the end of a meal. I'm more of a tawny port  fan but this was nice ruby port, a bit thin bodied but read only good ... "
11832,1136448,"Eye: deep red color. Nose: Wide sweetness & young power. Mouth: Sweetness, power, gapes & plums. (Some alcohol due to young age). It need air. But so good."
11833,1136448,"Really nice and elegant Port. Fruit nose, plum, black cherry, clove. On the palate it has vanilla, honey, and cooked fruit characteristics. A really nice wine."
11834,1136448,"Slightly rustic, dried herb aspect to this port. A little peppery, rich, full-bodied, young. Plums, figs and blueberries. Quite soft so already approachable. Very good."
11835,1136448,"I enjoyed every drop of it, particularly because 1999 is a very special year when I relocated to this beautiful country Portugal 🇵🇹  Regularly I toast with Port wine but this one I enjoyed fully... one go... delicious 🍷❤️🇵🇹"
11836,5929190,Fruity and aromatic.
11837,5929190,"Tropisch fruit, sinaasappel, grapefruit in de afdronk. "
11838,5929190,Pale yellow. Exuberant on the nose as a moscatel should be. Extremelly floral with notes os passion fruit and green apples . A great Douro White. 
11839,5929190,"A very pleasant, fresh and slightly buttery wine. Really outstanding. Saúde!"
11840,5929190,"Deliciously perfumed, good structure and right acidity. Absolutely ravishing"
11841,5929190,"Another good value Portuguese wine, great with sushi. Fruit forward with lychees, mango, ripe pineapple and melon. Medium acidity and finish. Easy drinking."
11842,5929190,Medium+ body with stone fruit next to a lot of herbaceous/green notes. A little too much for my taste. Also some herbs and hay in here. Does become a bit one-sided by the second glass.
11843,5929190,"(3.7) I tasted the 2016 last year which was nice but lacked fresh acidity. This year had a bit more but could still do with some more.  In the nose wild strawberries, Muscat, vanilla, bread. Medium acidity, smooth, candied citrus fruit, drying chalky ending."
11844,5929190,"Lichies, flowers. Very sweet"
11845,5929190,Fruity and dry. Very good 😊
11846,5929190,Very fruity nose but the taste is light & similar to a Sauv Blanc
11847,5929190,Super aromatic. Great moscatel. lots of lychee on the nose. Acid well balanced and very fresh.
11848,5929190, green apple mango
11849,5929190,"Fruity very tasty with good body, loved with dissert - glass on Mercado de Campo de Ourique "
11850,5929190,"Nice moscatel, dry and quite balanced with flowers and lychee on the nose. Nice salty touch, good in combination with fish soup. "
11851,1294904,"A great wine with taste or green apples, some lime and minerals, good sticky palate with hints of flowers and fresh green fruits."
11852,1294904,"Clear, almost transparent wine, drinkable and very refreshing. The family produces wine for over 120 years and 20 years ago they set up their brand"
11853,1294904,Extremely pleasant claret. Neutral nose. Clean straight taste of bread crumb with light fruit tones. Slightly acidic aftertaste makes it firm and complex.
11854,1294904,"Totally clear!!! So unique. Also almost zero nose which makes it seem even more invisible. Nice green apple and white fruit notes, off sweet. Crisp acid. "
11855,1294904,"This was the most unique wine that we had on this trip in Portugal! It’s not available in the US, so bring some bottles home when you can! "
11856,1294904,"Refreshing, sharp fruit, just the ideal bbq wine. This one was actually brought back from portugal so great value (well if you werent paying for the ferry) "
11857,1294904,"Portuguese 💯% Aragonez grape wine aged in inox tanks after grape skin removal. Clear, brilliant straw yellow color. Intense, nice aromas of tropical and citric fruits with notes of pear, minerals and butter. Médium body wine with proper acidity and alcohol, quite savory and delicious. Finish is nice, smooth and persistent. 86-GB pts for this delicious wine!! Recommend!! Drank at Intercontinental Palacio das Cardosas Hotel in Porto. Recommend the wine and the hotel!! 👏👏"
11858,1294904,Fruity and with a rather unusual taste due to it being a white wine made from red grapes...tastes like a grape!
11859,1294904,Great white from Alentejo fruity citrus and refreshing 
11860,1294904,"nuanced, lively, warm honey and apples"
11861,1294904,Young and fresh wine with aroma of tropical fruit and mineral notes
11862,1294904,Solid finish and texture. Acidity nice without being too high. Interesting wine!
11863,1294904,"dry, light fruit, minerals. I enjoyed it more than the first time. "
11864,1294904,Very different flavor then anything I’ve ever tried 
11865,1294904,"red grapes, white wine, full body, fruity with elegant finish "
11866,75977,"Another good value Douro red. Blackberry, some herbs and earthy mushroom and crushed leaves. It worked well when slightly chilled."
11867,75977,"Appearance: dark red colour  Nose: intense nose with black fruits scents   Palate: full bodied , dry, firm tannins and moderate acidity showing notes of blackberries, black cherries, black plums "
11868,75977,"Very nice blend, from Portugal, from Douro, a intense, red-ruby color. Nose: ripe, sweet, red fruit, vanilla, chocolate and oak. In the mouth: red fruit, raspberries, cherries, blackberries, cassis, wild rose, sour-bitter herbs, leather, earthy and mineral notes. Wine, medium heavy, fruity, young tannins, fruit acidity, balanced, soft, juicy.  Finish by gently spicy, fresh and nice."
11869,75977,Not as dry as some talk about and easier maybe less complex or not so full bodied than many Douro wines - plum and raspberries with a lovely med to long finish. Very enjoyable wine for the price point! 4 stars from my wife and I! 
11870,75977,Casa Ferreirinha is by far the most iconic portughese producer...  Barca Velha its most iconic red that side by side with Pera Manca represents the historic portughese wines. Althogh sold to Sogrape wines quality has kept its level.  Esteva is the producer starting red. And a remarcable value for money...  One of best reds in its price range... Very good!
11871,75977,"Pleasant ripe nose. Strawberry and cranberry. Medium bodied, muted flavours initially, then it comes to life. Smokey palate with hints of cherry and some raspberry and strawberry. High tannic finish. "
11872,75977,"Bouquet of wild flowers on the nose, elegant soft wine. Loving it with Portuguese black Angus steak! "
11873,75977,"Dark ruby red. Licorice, berry jam nose. Medium bodied, with decent length. Good food wine. Solid value at $10."
11874,75977,"Nose: kelp, citrus, floral Acidity: medium Dry Taste: cherry, bitter herbs, chocolate and strawberry notes"
11875,75977,"Deep red color. Blackberry, peppery notes.  Red fruits, light tannins, and a hint of herbs. Medium body and dry finish. "
11876,75977,"Dry finish and smooth flavor. Bold, dark berry and oak. Almost like a cigar box. Lovely. "
11877,75977,Still a good old Ferreirinha Douro. A blend of Portuguese grapes redulting in  a good Product. 
11878,75977,"Fresh tannin, medium acidity. Well concentrated and nose of red fruit. Good balance with fresh fruit aroma and sweetness on the finish."
11879,75977,"A good Douro wine, nice and soft in the mouth"
11880,75977,"Not too familiar with Portugal, but this is a delight."
11881,3830208,"Packs quite a fruity punch of flavours.  A nice balance between fruity sweetness and a crisp acidity to leave the palate delighted.  White fruits, soft citrus, yellow floral and touch of pear skin in aromas.  Flavours, when nicely chilled, are vibrant with a zestiness along with fruits including green gage, apple, floral and more. A nice length that leaves the mouth salivating."
11882,3830208,"Tasted at the producer. June 2020. 👃 is weak. Mouth is great,  superb balance between sugar and acidity. Very universal white.  Long,  sticky in the mouth. "
11883,3830208,"Good value for sure and a nice change from Alvarinho. Nice acid structure envelopes citrus notes like lemon, lime grapefruit and some tree fruit like white peach and a bit of floral white blossom. Nice minerality at the core"
11884,3830208,citrus apple with a little bit of limestone 
11885,3830208,"Crisp and fruity, surprisingly nice! Citrus and green apple."
11886,3830208,"Very mineral, fresh, lemony"
11887,3830208,"Fun to taste this single grape wine. Aromas of lemon, apple, orange gest, grapefruit. M finish. "
11888,3830208,"Very pale lemon colour, passion fruit, farmyard aromas, lime, high acidity, medium/light body "
11889,3830208,Surprisingly sharp and crisp. Lifting moods with fragrance.
11890,3830208,"Light, no body, hay finish, not pleasant."
11891,3830208,"Minerals aroma. Dry, medium plus bold, medium plus acidity. Green apple, apricot, citrus, lime, lemon and soft sweet medium grapefruit finish."
11892,3830208,"Citrus, passion fruit, lemon, Grapefruit. "
11893,3830208,"Zingy, fresh, tropical, apple, lemon, minerals. Medium body, quite acidic, saline in the aftertaste."
11894,3830208,What a great white! Portuguese seem to master every type of wine.
11895,3830208,"Heavy tears, light colour, honey nose and taste, good minerals, full body"
11896,6021428,"Somewhat different than the average, blend if roriz, touriga and jean verietals. Spicy finish. 9/30/19"
11897,6021428,"Intense, deep flavour, better nose , Nice blend of tradicional varietals"
11898,6021428,A good Dão spiced but full of mature blackcurrant. Good Finnish sober tending to complexity and dry. Good priced and nice match to Portuguese BRAZILIAN cuisine.
11899,6021428,Very dry nice finish
11900,6021428,"smooth, good complexity "
11901,6021428,Too fruity and full. Ok dry
11902,6021428,A little dry and spicy. It went great with a grilled meats dinner in Porto. 
11903,6021428,"Damn good for the value, a weekday treat"
11904,6021428,"It must be the atmosphere in Lisbon... every wine you try is fantastic! Full bodied Dāo with plenty of spices and ripe berries. Needs to breathe, though. Long and silky aftertaste, with lots and f smoked spices. Extremely easy to drink and pair. "
11905,6021428,"Intense ruby color with expressive aromas of black fruits, red fruit and violet mixed with wild flowers. Good texture, firms tannins and medium finish "
11906,6021428,"Fresh and delight, with hints of strawberry and citrus. "
11907,6021428,"Clear, deep ruby colour. Medium pluss intensity nose, aroma of dark red berries, plastelina, and strawberry. Dry, high acid, medium pluss tannins. Fruitdriven, lightly bitter, redfruit. Refreshing!"
11908,6021428,"My 5th wine bought in Lisbon.. light bodied, acidic and fun. Hints of pepper and chocolate. Tasted much better a day after opening, so let it breath for a while before drinking. "
11909,6021428,"[Restaurant Sommelier, Lisbon 2/4] We selected a variety of starters so a red was also necessary. I left it to the sommelier and we got this nice Dão.  Subtle, earthy nose with black cherry and cinnamon followed by a fruity palate with nice, tart, integrated, dry tannins, black fruit and licorice. 3.6"
11910,6021428,"A decent red table wine from Dão.  👃 Plum mainly (pronounced)  👅 Plum, blackberry. High alcohol. Medium+ acidity, and body. Medium flavor intensity, tannins and finish."
11911,75021,Rely like the grapefruit in this 100% Arinto
11912,75021,Very nice. Full of flavour. Citrus and apple
11913,75021,🇵🇹 Revisitado. Repito a nota e avaliação da última prova.  🇬🇧 Revisited. I repeat the grade and evaluation of the last test. 
11914,75021,Great wine for the price. Peach notes.
11915,75021,"White wine from Bucelas, Lisbon. 100% Arinto. Citrus & green Apple. Mineral. Fresh. Not complex . Medium bodied. Short/medium finish."
11916,75021,"3.5 ⭐️ for this Portuguese Lisboa 🇵🇹 white wine. 👁 Clear visual with a pale straw color. 👃 Good aroma with a first sniff dry and fresh with some mineral and a second sniff focused on white fruits. 👅 In the mouth dry wine with good acidity and good balance, retro-odors of mineral; medium body. Good persistence in the mouth with short finish. Elegant white wine with good balance and alcohol. Cheers 🥂 "
11917,75021,"A pale lemon color.  Medium intensity on the nose with citric tones.  Dry in the mouth with medium acidity, medium alcohol level and medium body.  Mineral tones also present. Green fruits flavors along with lychee and lemon hints.   Medium finishing. "
